"participant","condition","condition_numeric","session_number","time","rand_int","rand_slope_cond","rand_slope_order","rand_slope_time","rand_slope_interaction","error_term","effort"
"p09","control",0,2,21,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,-0.104412528233649,8
"p09","control",0,2,22,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,0.0190947806509474,8
"p09","control",0,2,23,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,-0.0862838999411337,8
"p09","control",0,2,24,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,0.0117205818225545,9
"p09","support",1,1,1,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,0.0306509009528029,1
"p09","support",1,1,2,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,-0.118263997305857,2
"p09","support",1,1,3,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,0.165247507641694,2
"p09","support",1,1,4,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,-0.0360766952874359,2
"p09","support",1,1,5,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,0.135561736498452,3
"p09","support",1,1,6,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,0.137123927075238,3
"p09","support",1,1,7,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,-0.050340523912338,3
"p09","support",1,1,8,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,-0.195396765949102,3
"p09","support",1,1,9,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,0.0973724267470944,4
"p09","support",1,1,10,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,0.0133742446553357,4
"p09","support",1,1,11,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,0.0696865340744176,4
"p09","support",1,1,12,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,0.0336350574776682,4
"p09","support",1,1,13,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,-0.0235028117655284,4
"p09","support",1,1,14,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,-0.0331672712214262,5
"p09","support",1,1,15,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,-0.0390322519199853,5
"p09","support",1,1,16,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,0.0965540260339347,5
"p09","support",1,1,17,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,-0.228003175311982,5
"p09","support",1,1,18,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,-0.00483750296395963,6
"p09","support",1,1,19,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,0.169214090595997,6
"p09","support",1,1,20,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,-0.0253912562925341,6
"p09","support",1,1,21,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,0.170014134993257,7
"p09","support",1,1,22,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,0.0931175060642599,7
"p09","support",1,1,23,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,0.100712365793828,7
"p09","support",1,1,24,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,-0.198755618685387,7
"p10","control",0,1,1,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,-0.0241091539103607,2
"p10","control",0,1,2,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,-0.0157036933331176,2
"p10","control",0,1,3,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,0.00137685031807435,2
"p10","control",0,1,4,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,-0.0175024432679994,3
"p10","control",0,1,5,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,-0.0473751602400247,3
"p10","control",0,1,6,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,-0.121203220973101,3
"p10","control",0,1,7,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,0.124729452180357,4
"p10","control",0,1,8,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,0.0891341730344325,4
"p10","control",0,1,9,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,0.0369917059547787,5
"p10","control",0,1,10,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,-0.0039828104714935,5
"p10","control",0,1,11,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,-0.1529200632414,5
"p10","control",0,1,12,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,-0.0538561776906616,6
"p10","control",0,1,13,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,0.0178121378820861,6
"p10","control",0,1,14,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,0.0231493100147038,7
"p10","control",0,1,15,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,0.0269614970686873,7
"p10","control",0,1,16,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,0.0440132260403613,7
"p10","control",0,1,17,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,-0.138059640790219,8
"p10","control",0,1,18,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,0.0668151594661927,8
"p10","control",0,1,19,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,0.0340764346985977,9
"p10","control",0,1,20,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,0.0634221309009122,9
"p10","control",0,1,21,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,-0.0254820025787949,9
"p10","control",0,1,22,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,0.0642807866133304,10
"p10","control",0,1,23,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,0.0945995134327119,10
"p10","control",0,1,24,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,0.0627552283345678,10
"p10","support",1,2,1,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,-0.061040283617618,1
"p10","support",1,2,2,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,0.102105892181181,2
"p10","support",1,2,3,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,-0.113050991252408,2
"p10","support",1,2,4,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,0.027396541830025,3
"p10","support",1,2,5,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,0.112021559118628,3
"p10","support",1,2,6,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,-0.03516265132111,3
"p10","support",1,2,7,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,-0.122892808718049,3
"p10","support",1,2,8,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,-0.128419591753755,4
"p10","support",1,2,9,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,-0.0842560065362161,4
"p10","support",1,2,10,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,-0.0357644312255835,5
"p10","support",1,2,11,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,-0.0153120311328152,5
"p10","support",1,2,12,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,-0.0165603733142047,5
"p10","support",1,2,13,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,-0.0570879742507835,6
"p10","support",1,2,14,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,-0.0682608194722052,6
"p10","support",1,2,15,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,-0.0589240521774803,6
"p10","support",1,2,16,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,-0.216441222147413,6
"p10","support",1,2,17,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,0.0483993699407187,7
"p10","support",1,2,18,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,0.0647751233568212,7
"p10","support",1,2,19,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,-0.102509853579272,8
"p10","support",1,2,20,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,-0.0916573168971534,8
"p10","support",1,2,21,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,0.0464863191849657,8
"p10","support",1,2,22,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,0.0522393902178652,9
"p10","support",1,2,23,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,0.07332424865311,9
"p10","support",1,2,24,0.373429219836799,-0.0882701745724594,-0.115228379737406,0.0844428894243496,0.00577616771793749,0.0266828992404475,10
"p11","control",0,1,1,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,0.0773752763159508,1
"p11","control",0,1,2,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,0.149833291721943,2
"p11","control",0,1,3,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,-0.165865625867019,2
"p11","control",0,1,4,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,0.138518344712611,2
"p11","control",0,1,5,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,-0.168864278815615,2
"p11","control",0,1,6,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,-0.0747700781941373,3
"p11","control",0,1,7,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,-0.181283333608825,3
"p11","control",0,1,8,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,-0.0891586500079326,3
"p11","control",0,1,9,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,0.04321285912751,4
"p11","control",0,1,10,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,-0.0544650050279175,4
"p11","control",0,1,11,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,0.0407057566748725,4
"p11","control",0,1,12,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,-0.0718877250495178,4
"p11","control",0,1,13,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,-0.105201039751446,5
"p11","control",0,1,14,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,0.0347421079426723,5
"p11","control",0,1,15,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,0.0863798178935288,5
"p11","control",0,1,16,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,-0.00425697482422621,6
"p11","control",0,1,17,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,0.0103827881215458,6
"p11","control",0,1,18,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,0.121794575050582,6
"p11","control",0,1,19,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,0.179430879574269,7
"p11","control",0,1,20,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,-0.0655875001548921,7
"p11","control",0,1,21,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,0.162665245806587,7
"p11","control",0,1,22,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,-0.120132534822833,7
"p11","control",0,1,23,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,0.175631941008518,8
"p11","control",0,1,24,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,-0.115679513112856,8
"p11","support",1,2,1,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,0.0381336237092509,1
"p11","support",1,2,2,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,-0.124533273660163,1
"p11","support",1,2,3,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,-0.0355762473908298,2
"p11","support",1,2,4,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,-0.124201769672401,2
"p11","support",1,2,5,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,0.087874309006027,2
"p11","support",1,2,6,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,-0.107072240839128,2
"p11","support",1,2,7,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,-0.108569105920419,3
"p11","support",1,2,8,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,-0.0600779744284006,3
"p11","support",1,2,9,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,0.0699041088518172,3
"p11","support",1,2,10,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,0.232581160531722,4
"p11","support",1,2,11,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,-0.00669931365712324,4
"p11","support",1,2,12,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,0.106863432140389,4
"p11","support",1,2,13,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,-0.0629617956354793,4
"p11","support",1,2,14,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,0.0429145567224542,4
"p11","support",1,2,15,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,-0.136427357590184,4
"p11","support",1,2,16,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,0.0797682109663224,5
"p11","support",1,2,17,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,0.110041457367886,5
"p11","support",1,2,18,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,-0.0881584348790349,5
"p11","support",1,2,19,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,-0.0779058201200131,6
"p11","support",1,2,20,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,0.015371330962492,6
"p11","support",1,2,21,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,0.0632157714673095,6
"p11","support",1,2,22,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,0.0701706859532927,6
"p11","support",1,2,23,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,0.123955408921663,7
"p11","support",1,2,24,-0.357676482589228,-0.0481015753813196,0.158066759426141,0.00277892716927487,-0.0169363046745983,-0.0911311431163233,7
"p12","control",0,2,1,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,-0.186294291277492,2
"p12","control",0,2,2,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,-0.117698021421411,2
"p12","control",0,2,3,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,-0.191984335006128,3
"p12","control",0,2,4,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,-0.0643507713915657,3
"p12","control",0,2,5,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,0.113443306102836,4
"p12","control",0,2,6,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,-0.0553978047047361,4
"p12","control",0,2,7,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,0.152011997656239,5
"p12","control",0,2,8,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,-0.0135379809380381,5
"p12","control",0,2,9,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,-0.0967623669414769,6
"p12","control",0,2,10,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,-0.0685255722341379,6
"p12","control",0,2,11,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,-0.183101423133322,6
"p12","control",0,2,12,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,-0.0925505579507806,7
"p12","control",0,2,13,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,0.071683878157499,8
"p12","control",0,2,14,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,0.0755518295030128,8
"p12","control",0,2,15,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,-0.0725671424938562,8
"p12","control",0,2,16,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,0.0929292048042477,9
"p12","control",0,2,17,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,-0.020716416382883,9
"p12","control",0,2,18,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,0.061468345652067,10
"p12","control",0,2,19,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,0.139713259106634,10
"p12","control",0,2,20,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,0.0336761064768599,10
"p12","control",0,2,21,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,0.132706968540021,10
"p12","control",0,2,22,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,-0.105020923227499,10
"p12","control",0,2,23,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,0.0208899843691633,10
"p12","control",0,2,24,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,0.0601093097279564,10
"p12","support",1,1,1,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,-0.0908524121762472,1
"p12","support",1,1,2,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,0.057356195148784,2
"p12","support",1,1,3,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,0.131261022278736,3
"p12","support",1,1,4,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,0.0105412930261405,3
"p12","support",1,1,5,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,0.138701884757576,3
"p12","support",1,1,6,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,-0.0585360783113415,4
"p12","support",1,1,7,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,-0.0685418136447873,4
"p12","support",1,1,8,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,0.0384281776827361,5
"p12","support",1,1,9,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,0.0259036069807001,5
"p12","support",1,1,10,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,0.103256064134429,5
"p12","support",1,1,11,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,-0.152203927312297,6
"p12","support",1,1,12,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,-0.0664788297327768,6
"p12","support",1,1,13,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,-0.0448561252356735,7
"p12","support",1,1,14,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,-0.0415627721771785,7
"p12","support",1,1,15,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,-0.0442680775604694,7
"p12","support",1,1,16,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,0.0534151979671324,8
"p12","support",1,1,17,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,0.0376725256593786,8
"p12","support",1,1,18,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,-0.0612713987359218,9
"p12","support",1,1,19,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,0.00618207284436518,9
"p12","support",1,1,20,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,-0.00627724293404171,10
"p12","support",1,1,21,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,-0.0626053044331588,10
"p12","support",1,1,22,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,-0.0237708194935304,10
"p12","support",1,1,23,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,-0.0145936181808475,10
"p12","support",1,1,24,0.389152199784888,-0.22096616879178,-0.0273757063312102,0.17675423705872,-0.0134470807639086,0.00309375710125083,10
"p13","control",0,2,1,-0.687242004535408,0.25338535312535,-0.0206496710096932,-0.00264204921165447,0.00104671185454516,0.0444395081514356,1
"p13","control",0,2,2,-0.687242004535408,0.25338535312535,-0.0206496710096932,-0.00264204921165447,0.00104671185454516,0.0334636139721435,1
"p13","control",0,2,3,-0.687242004535408,0.25338535312535,-0.0206496710096932,-0.00264204921165447,0.00104671185454516,-0.0430508842325685,1
"p13","control",0,2,4,-0.687242004535408,0.25338535312535,-0.0206496710096932,-0.00264204921165447,0.00104671185454516,-0.153693705003148,1
"p13","control",0,2,5,-0.687242004535408,0.25338535312535,-0.0206496710096932,-0.00264204921165447,0.00104671185454516,0.0305187373792959,2
"p13","control",0,2,6,-0.687242004535408,0.25338535312535,-0.0206496710096932,-0.00264204921165447,0.00104671185454516,-0.0152607157264961,2
"p13","control",0,2,7,-0.687242004535408,0.25338535312535,-0.0206496710096932,-0.00264204921165447,0.00104671185454516,0.15502301028952,3
"p13","control",0,2,8,-0.687242004535408,0.25338535312535,-0.0206496710096932,-0.00264204921165447,0.00104671185454516,0.0545955861668125,3
"p13","control",0,2,9,-0.687242004535408,0.25338535312535,-0.0206496710096932,-0.00264204921165447,0.00104671185454516,0.0900211214573163,3
"p13","control",0,2,10,-0.687242004535408,0.25338535312535,-0.0206496710096932,-0.00264204921165447,0.00104671185454516,0.030892930012787,3
"p13","control",0,2,11,-0.687242004535408,0.25338535312535,-0.0206496710096932,-0.00264204921165447,0.00104671185454516,0.0947857503590144,4
"p13","control",0,2,12,-0.687242004535408,0.25338535312535,-0.0206496710096932,-0.00264204921165447,0.00104671185454516,-0.01282655334618,4
"p13","control",0,2,13,-0.687242004535408,0.25338535312535,-0.0206496710096932,-0.00264204921165447,0.00104671185454516,0.134635669638276,4
"p13","control",0,2,14,-0.687242004535408,0.25338535312535,-0.0206496710096932,-0.00264204921165447,0.00104671185454516,0.0454037880554384,4
"p13","control",0,2,15,-0.687242004535408,0.25338535312535,-0.0206496710096932,-0.00264204921165447,0.00104671185454516,-0.0733371958294621,5
"p13","control",0,2,16,-0.687242004535408,0.25338535312535,-0.0206496710096932,-0.00264204921165447,0.00104671185454516,-0.205241052050091,5
"p13","control",0,2,17,-0.687242004535408,0.25338535312535,-0.0206496710096932,-0.00264204921165447,0.00104671185454516,-0.0580384805792823,5
"p13","control",0,2,18,-0.687242004535408,0.25338535312535,-0.0206496710096932,-0.00264204921165447,0.00104671185454516,0.0793579486685842,6
"p13","control",0,2,19,-0.687242004535408,0.25338535312535,-0.0206496710096932,-0.00264204921165447,0.00104671185454516,-0.147715076050262,6
"p13","control",0,2,20,-0.687242004535408,0.25338535312535,-0.0206496710096932,-0.00264204921165447,0.00104671185454516,0.19228695039199,6
"p13","control",0,2,21,-0.687242004535408,0.25338535312535,-0.0206496710096932,-0.00264204921165447,0.00104671185454516,-0.0214309750417242,7
"p13","control",0,2,22,-0.687242004535408,0.25338535312535,-0.0206496710096932,-0.00264204921165447,0.00104671185454516,0.176674434769236,7
"p13","control",0,2,23,-0.687242004535408,0.25338535312535,-0.0206496710096932,-0.00264204921165447,0.00104671185454516,-0.0302597104130731,7
"p13","control",0,2,24,-0.687242004535408,0.25338535312535,-0.0206496710096932,-0.00264204921165447,0.00104671185454516,-0.106776782131606,7
"p13","support",1,1,1,-0.687242004535408,0.25338535312535,-0.0206496710096932,-0.00264204921165447,0.00104671185454516,-0.289627871785284,1
"p13","support",1,1,2,-0.687242004535408,0.25338535312535,-0.0206496710096932,-0.00264204921165447,0.00104671185454516,0.0319213547267023,1
"p13","support",1,1,3,-0.687242004535408,0.25338535312535,-0.0206496710096932,-0.00264204921165447,0.00104671185454516,0.0422102414179243,1
"p13","support",1,1,4,-0.687242004535408,0.25338535312535,-0.0206496710096932,-0.00264204921165447,0.00104671185454516,0.0784538427765012,2
"p13","support",1,1,5,-0.687242004535408,0.25338535312535,-0.0206496710096932,-0.00264204921165447,0.00104671185454516,0.0881567089632725,2
"p13","support",1,1,6,-0.687242004535408,0.25338535312535,-0.0206496710096932,-0.00264204921165447,0.00104671185454516,-0.0312303351577944,2
